time,progress,x,y,z
0,0,0,0,1
0.19207,0,-0.05667929,0.02181488,0.9981541
0.4023361,0,-0.1902208,0.0784591,0.9786012
0.5918827,0,-0.1904531,0.06104854,0.9797962
0.7963238,0,0.1131504,-0.03053851,0.9931085
0.9961815,0,0.3167128,-0.06104854,0.9465548
1.191717,0,0.8479693,-0.1045285,0.5196363
1.391912,0,0.7701505,-0.1045285,0.6292393
1.58769,0,0.02600868,-0.1132032,0.9932314
1.787912,0,-0.03467516,-0.1132032,0.9929666
1.991564,0,-0.03467516,-0.1132032,0.9929666
2.184095,0,-0.02172337,-0.09150162,0.995568
2.383459,0,-0.004346706,-0.08715574,0.9961852
2.591688,0,-0.004346706,-0.08715574,0.9961852
2.791586,0,-0.004346706,-0.08715574,0.9961852
2.987638,0,0.108493,-0.08280822,0.9906422
3.18342,0,0.1429998,-0.08280822,0.9862524
3.393511,0,0.1386951,-0.08280821,0.986867
3.599653,0,0.5912874,-0.1088669,0.799079
3.802336,0,0.9396837,-0.00436331,0.3420169
4.002337,0,0.9859477,0.02617695,0.1649909
4.187555,0,0.9859477,0.02617695,0.1649909
4.402338,0,0.9859477,0.02617695,0.1649909
4.583864,0,0.9874533,0.02181488,0.1563973
4.783884,0,0.9942852,0.02181488,0.1045036
4.983934,0,0.9951594,0.02181489,0.09582277
5.183844,0,0.9702127,0.0130896,0.2419011
5.392,0,0.3048382,0.0130896,0.9523142
5.595331,0,0.3048382,0.0130896,0.9523142
5.783728,0,0.3131638,0,0.9496991
5.9928,0,0.3131519,-0.008726536,0.949663
6.196245,0,0.2586195,-0.03925982,0.9651811
6.402338,0,-0.08269473,-0.05233596,0.9951997
6.595739,0,-0.474758,-0.1001881,0.8743954
6.799864,0,-0.5869021,-0.1218693,0.8004335
6.984877,0,-0.6413079,-0.1218693,0.7575434
7.191496,0,-0.6449464,-0.1175374,0.7551352
7.402338,0,-0.7583263,-0.1132032,0.6419706
7.592699,0,-0.8088823,-0.1132032,0.5769701
7.792349,0,-0.8088823,-0.1132032,0.5769701
8.002337,0,0.08699318,-0.06104854,0.9943366
8.202337,0,0.9325054,0.04797813,0.3579552
8.402338,0,0.9978978,0.04797813,-0.04356927
8.602335,0,0.9996192,0.02617695,-0.008723467
8.802336,0,0.9908283,-0.008726535,0.1348456
9.000254,0,0.9747482,-0.0348995,0.2205629
9.187571,0,0.9351051,-0.126199,0.3311381
9.388205,0,0.8900207,-0.1779435,0.4197609
9.592215,0,0.7780475,-0.2630312,0.570488
9.783907,0,0.3693429,-0.3987491,0.8393956
9.987974,0,0.3576407,-0.4027467,0.8425487
10.19987,0,0.3472435,-0.3987491,0.8487762
10.3837,0,-0.6305175,-0.2588191,0.7317516
10.59156,0,-0.9664857,-0.1650476,0.1966337
10.78801,0,-0.9819338,-0.1779436,0.06435947
10.98331,0,-0.9819338,-0.1779436,0.06435947
11.19974,0,-0.9819338,-0.1779436,0.06435947
11.3874,0,-0.9819338,-0.1779436,0.06435947
11.58333,0,-0.9811498,-0.1822356,0.06430798
11.80234,0,-0.9811498,-0.1822356,0.06430798
11.9957,0,-0.9786012,-0.190809,0.07701757
12.19605,0,-0.9650983,-0.2376859,0.109959
12.39561,0,-0.9630006,-0.2461533,0.1097201
12.59992,0,-0.9603429,-0.254602,0.113664
12.80041,0,-0.9569511,-0.2672384,0.1132625
12.99526,0,-0.9562684,-0.2714404,0.1089532
13.18349,0,-0.9559958,-0.2756374,0.1004791
13.38358,0,-0.9612526,-0.2756374,-0.004194412
13.58783,0,-0.9553865,-0.2672384,-0.125779
13.79619,0,-0.8996266,-0.2672383,-0.3453343
13.99568,0,-0.7413598,-0.2376859,-0.6276075
14.19978,0,-0.7503045,-0.2334454,-0.6185034
14.39585,0,-0.7169063,-0.2334453,-0.6569236
14.60233,0,-0.6079859,-0.2376859,-0.7575345
14.80234,0,-0.5536619,-0.2376859,-0.7981004
15.00234,0,-0.5536619,-0.2376859,-0.7981004
15.18765,0,-0.557139,-0.2376859,-0.7956769
15.39627,0,-0.8338318,-0.2206974,-0.5059815
15.59606,0,-0.8978714,-0.2121777,-0.3857559
15.80234,0,-0.9100858,-0.2079117,-0.3584925
16.00065,0,-0.9340958,-0.1950903,-0.2990064
16.20234,0,-0.9562969,-0.186524,-0.225178
16.40234,0,-0.9858257,-0.1650476,0.03011966
16.5839,0,-0.9847962,-0.1693495,0.03869269
16.78746,0,-0.5290494,-0.1305262,0.8384925
16.988,0,0.004325981,-0.1305262,0.9914354
17.18768,0,0.1377328,-0.1434926,0.9800202
17.38515,0,0.1374596,-0.1564345,0.9780762
17.58775,0,0.1374596,-0.1564345,0.9780762
17.79168,0,0.4668284,-0.1650476,0.8688098
17.99654,0,0.8265532,-0.1521234,0.5419118
18.19978,0,0.866523,-0.1521234,0.4753909
18.40234,0,0.9372866,-0.1521234,0.3136117
18.60233,0,0.9445298,-0.1478094,0.2932844
18.79206,0,0.9671181,-0.1434926,0.209982
18.99199,0,0.9817392,-0.1434926,0.1248929
