time,progress,x,y,z
0,0,0,0,1
0.1917038,0,0,0,1
0.391346,0,0,0,1
0.592308,0,0,0,1
0.7962418,0,0,0,1
0.9920769,0,0,0,1
1.191298,0,0,0,1
1.391968,0,0,0,1
1.591854,0,0,0,1
1.792038,0,0,0,1
1.99209,0,0,0,1
2.191753,0,0,0,1
2.39122,0,0,0,1
2.595972,0,0,0,1
2.79974,0,0,0,1
2.995796,0,0,0,1
3.1954,0,0,0,1
3.400995,0,0.1294826,0.126199,0.9835182
3.595657,0,0.4835647,0.1434927,0.8634669
3.795998,0,0.6893814,-0.07845911,0.7201372
3.99976,0,0.3612873,-0.3296907,0.8722245
4.183723,0,0.0538411,-0.3131638,0.9481717
4.391903,0,-0.08589686,-0.1693495,0.9818057
4.583794,0,-0.1303473,-0.05233596,0.9900861
4.791462,0,-0.1389824,-0.05233596,0.9889109
4.984398,0,-0.1389824,-0.05233596,0.9889109
5.192398,0,-0.9040915,0.1434926,0.4025275
5.383682,0,-0.9993813,0.0348995,0.004360711
5.583199,0,-0.9996098,0.01745241,-0.02181159
5.791363,0,-0.9998287,0.0130896,0.01308834
5.999531,0,-0.9996478,0.00436331,0.02617675
6.187546,0,-0.9976215,-0.02181489,0.06538761
6.397812,0,-0.9921233,-0.04361939,0.1174255
6.600166,0,-0.9880598,-0.05669279,0.1432618
6.783634,0,-0.9880598,-0.05669279,0.1432618
6.987061,0,-0.9880598,-0.05669279,0.1432618
7.195602,0,-0.9880598,-0.05669279,0.1432618
7.388004,0,-0.9880598,-0.05669279,0.1432618
7.595882,0,-0.9816735,-0.05669279,0.1819424
7.783623,0,-0.9725528,-0.06104854,0.2245313
7.99168,0,-0.7487481,-0.1521234,0.6451626
8.18343,0,-0.4508034,-0.2164396,0.8659852
8.392406,0,-0.02581795,-0.1650476,0.9859476
8.584167,0,0.08682409,-0.08715574,0.9924039
8.792397,0,0.07816055,-0.08715575,0.9931238
8.983875,0,-0.5339398,-0.1607426,0.8301024
9.192364,0,-0.9587929,-0.08715575,-0.2704077
9.396076,0,-0.9591497,-0.0828082,-0.2705082
9.595959,0,-0.9591497,-0.0828082,-0.2705082
9.783699,0,-0.9591497,-0.0828082,-0.2705082
9.987701,0,-0.9591497,-0.0828082,-0.2705082
10.19576,0,-0.9591497,-0.0828082,-0.2705082
10.39563,0,-0.9591497,-0.0828082,-0.2705082
10.5835,0,-0.9591497,-0.0828082,-0.2705082
10.79165,0,-0.9883885,-0.0784591,-0.1301239
10.98357,0,-0.9983822,-0.05669279,0.004356234
11.20124,0,-0.9327429,-0.09150163,0.3487381
